org.apache.lucene.index.SegmentMergeInfo,561
org.apache.lucene.store.je.JELock,562
org.apache.lucene.queryParser.surround.query.ExceptionQueryTst,563
org.apache.lucene.index.FieldInfo,564
org.apache.lucene.search.TermsFilter,565
org.apache.lucene.index.IndexFileNames,566
org.apache.lucene.index.SegmentTermPositionVector,567
org.apache.lucene.index.TermVectorOffsetInfo,568
org.apache.lucene.index.memory.MemoryIndex.Info,569
org.apache.lucene.index.memory.MemoryIndex.ArrayIntList,570
org.apache.lucene.index.memory.PatternAnalyzer.FastStringReader,571
org.apache.lucene.search.similar.MoreLikeThis.Int,572
org.apache.lucene.search.highlight.TokenSources.getTokenStream.StoredTokenStream,573
org.apache.lucene.analysis.standard.Token,574
org.apache.lucene.analysis.standard.ParseException,575
org.apache.lucene.analysis.standard.TokenMgrError,576
org.apache.lucene.search.PhrasePositions,577
org.apache.lucene.index.ParallelReader.ParallelTermEnum,578
org.apache.lucene.index.ParallelReader.ParallelTermPositions,579
org.apache.lucene.index.memory.PatternAnalyzer.FastStringTokenizer,580
org.apache.lucene.index.memory.PatternAnalyzer.PatternTokenizer,581
org.apache.lucene.queryParser.surround.query.BooleanQueryTst.TestCollector,582
org.apache.lucene.queryParser.surround.query.Test03Distance,583
org.apache.lucene.queryParser.surround.query.Test02Boolean,584
org.apache.lucene.search.spans.NearSpans.SpansCell,585
org.apache.lucene.index.GCJTermDocs,586
org.apache.lucene.index.memory.SynonymMap,587
org.apache.lucene.index.memory.AnalyzerUtil,588
org.apache.lucene.analysis.fr.FrenchStemmer,589
org.apache.lucene.search.spell.SuggestWord,590
org.apache.lucene.demo.html.SimpleCharStream,591
org.apache.lucene.demo.html.Token,592
org.apache.lucene.demo.html.HTMLParser.JJCalls,593
org.apache.lucene.store.TestLock,594
org.apache.lucene.store.TestLock.LockMock,595
org.apache.lucene.search.DisjunctionMaxScorer,596
org.apache.lucene.analysis.el.GreekCharsets,597
org.apache.lucene.index.CompoundFileWriter.FileEntry,598
org.apache.lucene.misc.SweetSpotSimilarity,599
org.apache.lucene.analysis.cn.TestChineseTokenizer,600
org.apache.lucene.analysis.cn.ChineseAnalyzer,601
org.apache.lucene.search.FuzzyQuery.ScoreTerm,602
org.apache.lucene.search.BooleanScorer.BucketTable,603
org.apache.lucene.search.BooleanScorer.Bucket,604
org.apache.lucene.search.BooleanScorer.Collector,605
org.apache.lucene.search.BooleanScorer.SubScorer,606
org.apache.lucene.demo.html.Entities,607
org.apache.lucene.queryParser.surround.query.Test01Exceptions,608
org.apache.regexp.RegexpTunnel,609
org.apache.lucene.analysis.br.BrazilianStemmer,610
org.apache.lucene.analysis.PorterStemmer,611
org.apache.lucene.swing.models.RestaurantInfo,612
org.apache.lucene.search.QueryUtils,613
org.apache.lucene.queryParser.surround.query.TooManyBasicQueries,614
org.apache.lucene.search.ConstantScoreQuery.ConstantScorer,615
org.apache.lucene.search.ConstantScoreQuery,616
org.apache.lucene.search.ConstantScoreQuery.ConstantWeight,617
org.apache.lucene.swing.models.BaseListModel,618
org.apache.lucene.swing.models.ListSearcher.ListModelHandler,619
org.apache.lucene.store.RAMFile,620
org.apache.lucene.search.SingleDocTestFilter,621
org.apache.lucene.search.spell.TRStringDistance,622
org.apache.lucene.store.db.Block,623
org.apache.lucene.store.db.File,624
com.sleepycat.db.DbHandleExtractor,625
org.apache.lucene.store.db.DbLock,626
org.apache.lucene.index.MultipleTermPositions.IntQueue,627
org.apache.lucene.analysis.fr.TestFrenchAnalyzer,628
org.apache.lucene.analysis.snowball.TestSnowball,629
org.apache.lucene.index.TermVectorsWriter.TVField,630
org.apache.lucene.index.TermVectorsWriter.TVTerm,631
org.apache.lucene.analysis.TestLengthFilter,632
org.apache.lucene.search.CachingWrapperFilter,633
org.apache.lucene.document.TestNumberTools,634
org.apache.lucene.document.NumberTools,635
org.apache.lucene.queryParser.TestMultiFieldQueryParser.AnalyzerReturningNull.EmptyTokenStream,636
org.apache.lucene.demo.html.HTMLParser.LookaheadSuccess,637
org.apache.lucene.demo.html.HTMLParser.MyPipedInputStream,638
org.apache.lucene.index.CompoundFileReader.FileEntry,639
org.apache.lucene.queryParser.TokenMgrError,640
org.apache.lucene.misc.HighFreqTerms,641
org.apache.lucene.misc.TermInfo,642
org.apache.lucene.misc.ChainedFilter,643
org.apache.lucene.search.DisjunctionSumScorer,644
org.apache.lucene.analysis.el.GreekAnalyzerTest,645
org.apache.lucene.analysis.nl.WordlistLoader,646
org.apache.lucene.queryParser.QueryParser.LookaheadSuccess,647
org.apache.lucene.index.Posting,648
org.apache.lucene.index.memory.AnalyzerUtil.MutableInteger,649
org.apache.lucene.search.FuzzyLikeThisQuery.FieldVals,650
org.apache.lucene.search.FuzzyLikeThisQuery.ScoreTerm,651
org.apache.lucene.queryParser.surround.parser.QueryParser.LookaheadSuccess,652
org.apache.lucene.util.TestPriorityQueue,653
org.apache.lucene.ant.ConfigurableDocumentHandler,654
org.apache.lucene.search.SortComparator,655
org.apache.lucene.search.FieldCache.FloatParser,656
org.apache.lucene.search.FieldCache.IntParser,657
org.apache.lucene.queryParser.surround.query.SimpleTerm.MatchingTermVisitor,658
org.apache.lucene.search.spans.Spans,659
org.apache.lucene.search.TestBoolean2.Callback,660
org.apache.lucene.search.SortField,661
org.apache.lucene.search.SortComparatorSource,662
org.apache.lucene.search.SampleComparable,663
org.apache.lucene.search.ScoreDocComparator,664
org.apache.lucene.search.highlight.Scorer,665
org.apache.lucene.index.TermPositionVector,666
